Id,Locality,House or appartment?,Subtype,Price,Type of sale,Number of rooms,Living area,Fully equipped kitchen,Furnished,Open fire,Terrace,Area of terrace,Garden,Area of garden,Land surface,Number of facades,Swimming pool,State of building
10216252,St-Pieters-Leeuw,HOUSE,HOUSE,,BUY_REGULAR,3,,0,None,0,None,None,None,None,0,,0,AS_NEW
10138888,Braine-le-Chateau,HOUSE,VILLA,1195000.0,BUY_REGULAR,5,340.0,None,None,1,None,None,1,None,25882,4,1,TO_RENOVATE
10246198,Braine-l'Alleud,HOUSE,VILLA,1475000.0,BUY_REGULAR,6,545.0,0,None,0,1,None,1,1400,15300,4,0,GOOD
10286125,Oostende,APARTMENT,APARTMENT,355000.0,BUY_REGULAR,1,55.0,None,None,0,None,None,None,None,,,0,AS_NEW
10303565,Lievegem,HOUSE,HOUSE,110000.0,PUBLIC_SALE,3,,None,None,0,None,None,None,None,375,2,None,TO_RENOVATE
10241872,Asse,HOUSE,VILLA,1095000.0,BUY_REGULAR,4,500.0,1,None,0,1,150,1,2000,2600,4,1,AS_NEW
10107921,Gent,APARTMENT,APARTMENT,,BUY_REGULAR,1,82.0,0,None,0,1,30,None,None,,2,None,GOOD
10156327,Skiros,HOUSE,HOUSE,325000.0,BUY_REGULAR,0,350.0,None,None,1,None,None,None,None,0,,0,AS_NEW
9223810,Adegem,APARTMENT,APARTMENT,,BUY_REGULAR,1,75.0,0,None,0,None,None,None,None,,2,0,AS_NEW
10022767,Heist-aan-Zee,APARTMENT,APARTMENT,,BUY_REGULAR,2,91.0,0,None,0,1,None,None,None,,2,0,
10287455,Sint-Pieters-Leeuw,HOUSE,VILLA,975000.0,BUY_REGULAR,4,338.0,None,None,0,1,None,None,None,12860,4,0,GOOD
10282732,Uccle,APARTMENT,GROUND_FLOOR,635000.0,BUY_REGULAR,3,,0,None,0,1,36,1,276,None,4,0,
9215917,Waregem,APARTMENT,APARTMENT,329500.0,BUY_REGULAR,2,109.0,None,None,0,1,21,None,None,,4,0,AS_NEW
10288436,Teralfene,HOUSE,HOUSE,399000.0,BUY_REGULAR,4,190.0,0,None,0,1,None,1,None,0,,0,TO_BE_DONE_UP
10313869,BRUXELLES,HOUSE,MIXED_USE_BUILDING,390000.0,BUY_REGULAR,2,175.0,0,None,0,1,5,None,None,0,2,None,TO_RENOVATE
9121840,Wijnegem,HOUSE,HOUSE,,BUY_REGULAR,4,189.0,0,None,0,None,None,1,None,260,,0,AS_NEW
10217486,Drongen,HOUSE,HOUSE,381650.0,BUY_REGULAR,3,143.0,0,None,0,1,24,1,95,197,2,None,
10172086,Noville,APARTMENT,APARTMENT,245000.0,BUY_REGULAR,2,85.0,0,None,0,None,None,1,None,None,4,None,AS_NEW
8036727,Stresa,HOUSE,HOUSE,290000.0,BUY_REGULAR,1,95.0,0,None,0,1,None,None,None,0,3,None,AS_NEW
10001584,Bon-Secours,HOUSE,APARTMENT_BLOCK,125000.0,BUY_REGULAR,3,190.0,0,None,0,None,None,None,None,190,2,None,
10114863,Deurne,HOUSE,HOUSE,395000.0,BUY_REGULAR,3,160.0,1,None,0,1,8,1,25,0,2,0,AS_NEW
9123601,Knokke-Zoute,HOUSE,HOUSE,,BUY_REGULAR,4,344.0,None,None,0,None,None,None,None,175,,0,
10277404,Nieuwpoort,APARTMENT,APARTMENT,315000.0,BUY_REGULAR,2,75.0,None,None,0,1,None,1,None,,,0,
9608552,Oostende,APARTMENT,APARTMENT,,BUY_REGULAR,2,85.0,None,None,0,1,13,1,None,,,0,
9833405,Beveren-Waas,APARTMENT,DUPLEX,,BUY_REGULAR,3,141.0,None,None,0,1,51,None,None,,,None,
10157819,Saint-Gilles,APARTMENT,PENTHOUSE,1700000.0,BUY_REGULAR,3,285.0,0,None,0,1,59,None,None,,,0,AS_NEW
7512865,Oostende,APARTMENT,APARTMENT,,BUY_REGULAR,3,134.0,None,None,0,1,31,None,None,None,,None,
9459575,De Haan,HOUSE,HOUSE,,BUY_REGULAR,4,152.0,None,None,0,None,None,1,None,338,None,0,None
8634213,Tubize,HOUSE,VILLA,255000.0,BUY_REGULAR,4,180.0,None,None,0,1,25,1,700,766,3,None,AS_NEW
10278197,Vedrin,HOUSE,VILLA,259000.0,BUY_REGULAR,3,160.0,0,None,0,None,None,1,731,731,4,0,GOOD
6770883,Middelkerke,HOUSE,HOUSE,,BUY_REGULAR,3,,None,None,0,None,None,1,None,284,None,0,None
9701562,Wevelgem,HOUSE,HOUSE,122000.0,BUY_REGULAR,3,130.0,None,None,0,None,None,None,None,250,2,None,
10239539,Oud-Turnhout,HOUSE,HOUSE,319000.0,BUY_REGULAR,3,147.0,None,None,0,None,None,None,None,316,3,None,TO_BE_DONE_UP
9727696,Dinant,APARTMENT,DUPLEX,275000.0,BUY_REGULAR,3,137.0,1,None,0,1,None,None,None,,2,None,AS_NEW
10144226,Zottegem,HOUSE,HOUSE,,BUY_REGULAR,2,105.0,0,None,0,None,None,None,None,50,,0,TO_BE_DONE_UP
9458078,Seneffe,APARTMENT,APARTMENT,,BUY_REGULAR,2,83.0,0,None,0,1,10,None,None,None,2,None,AS_NEW
10179740,Borsbeek,APARTMENT,APARTMENT,219000.0,BUY_REGULAR,2,85.0,0,None,0,1,None,None,None,,2,None,GOOD
10242079,Alsemberg,HOUSE,VILLA,819000.0,BUY_REGULAR,4,305.0,0,None,1,1,30,1,None,1113,4,None,GOOD
9364863,Heers,APARTMENT,GROUND_FLOOR,,BUY_REGULAR,3,120.0,1,None,0,1,24,1,33,,,None,
10171610,Arlon,HOUSE,HOUSE,288000.0,BUY_REGULAR,3,149.0,0,None,0,None,None,1,None,246,2,None,TO_RENOVATE
10286706,Woluwe-Saint-Lambert,APARTMENT,APARTMENT,,BUY_REGULAR,1,68.0,0,None,0,1,6,None,None,None,,0,AS_NEW
9554460,Zedelgem,APARTMENT,APARTMENT,,BUY_REGULAR,3,133.0,0,None,0,1,43,None,None,,4,0,GOOD
9988562,Eeklo,HOUSE,HOUSE,195000.0,BUY_REGULAR,3,130.0,0,None,0,None,None,1,None,100,,0,TO_BE_DONE_UP
10051699,Uccle,APARTMENT,APARTMENT,415000.0,BUY_REGULAR,2,98.0,None,None,0,1,14,1,None,None,,0,
10208462,Louvain-La-Neuve,APARTMENT,APARTMENT,,BUY_REGULAR,2,93.0,0,None,0,1,10,None,None,None,,None,
7501809,Aalst,HOUSE,HOUSE,,BUY_REGULAR,4,120.0,0,None,0,1,None,None,None,151,2,None,AS_NEW
10304544,Brussel,HOUSE,APARTMENT_BLOCK,695000.0,BUY_REGULAR,6,,0,None,0,1,None,None,None,110,2,None,
10154258,Lievegem,HOUSE,HOUSE,290000.0,BUY_REGULAR,3,,None,None,0,1,None,None,None,872,,0,TO_RENOVATE
7976941,Grivegnée,APARTMENT,APARTMENT,,BUY_REGULAR,1,44.0,None,None,0,1,22,None,None,None,2,None,
9542179,Nivelles,APARTMENT,APARTMENT,325000.0,BUY_REGULAR,2,,None,None,0,None,None,None,None,,,0,AS_NEW
10114733,Uccle,APARTMENT,GROUND_FLOOR,390000.0,BUY_REGULAR,2,84.0,0,None,0,1,12,1,55,None,2,0,AS_NEW
9667192,RÈVES,HOUSE,HOUSE,,BUY_REGULAR,5,202.0,0,None,0,1,None,1,2000,2721,4,1,AS_NEW
10296950,Blankenberge,APARTMENT,APARTMENT,330000.0,BUY_REGULAR,2,80.0,0,None,0,1,12,None,None,,2,None,
9512946,Knokke,APARTMENT,APARTMENT,,BUY_REGULAR,3,101.0,0,None,0,None,None,None,None,,,0,
10283481,Hamme,HOUSE,HOUSE,249900.0,BUY_REGULAR,2,135.0,0,None,0,1,None,1,None,89,2,0,GOOD
9367062,Belgrade,HOUSE,VILLA,397000.0,BUY_REGULAR,3,164.0,None,None,0,None,None,None,None,385,3,None,
10082983,Handzame,APARTMENT,APARTMENT,244500.0,BUY_REGULAR,2,93.0,0,None,0,1,9,None,None,,2,0,GOOD
9856218,Sint-Kruis,APARTMENT,APARTMENT,,BUY_REGULAR,2,98.0,0,None,0,1,None,None,None,,4,0,GOOD
10085989,Thy-le-Chateau,HOUSE,HOUSE,85000.0,BUY_REGULAR,3,150.0,0,None,0,None,None,None,None,0,3,None,TO_BE_DONE_UP
10181429,SINT-JANS-MOLENBEEK,APARTMENT,APARTMENT,189000.0,BUY_REGULAR,1,65.0,0,None,0,1,2,None,None,None,2,None,GOOD
10273605,Steenokkerzeel,APARTMENT,APARTMENT,279000.0,BUY_REGULAR,1,60.0,0,None,0,None,None,None,None,None,3,None,
10174216,Oostende,HOUSE,HOUSE,240000.0,BUY_REGULAR,3,120.0,0,None,0,None,None,None,None,85,,0,TO_BE_DONE_UP
9781868,De Pinte,HOUSE,HOUSE,,BUY_REGULAR,3,,None,None,0,None,None,1,None,403,None,0,None
10169137,Bruxelles,APARTMENT,APARTMENT,,BUY_REGULAR,2,107.0,0,None,0,None,None,None,None,None,4,None,AS_NEW
10285221,Lessines,HOUSE,HOUSE,195000.0,BUY_REGULAR,2,135.0,0,None,0,None,None,None,None,0,3,None,JUST_RENOVATED
9501291,Etterbeek,HOUSE,MANSION,,BUY_REGULAR,5,319.0,1,None,0,1,None,1,90,200,2,0,GOOD
9581779,Antwerp,APARTMENT,GROUND_FLOOR,,BUY_REGULAR,2,81.0,0,None,0,1,8,1,14,,2,None,
9313284,Ronse,APARTMENT,APARTMENT,223700.0,BUY_REGULAR,2,,None,None,0,1,None,None,None,,,0,
10314188,Woluwe-Saint-Pierre,APARTMENT,APARTMENT,385000.0,BUY_REGULAR,2,92.0,1,None,0,1,2,None,None,None,2,0,AS_NEW
9086304,Saint-Ghislain,APARTMENT,APARTMENT,222000.0,BUY_REGULAR,2,92.0,None,None,0,1,4,None,None,None,,None,AS_NEW
9047541,Blankenberge,APARTMENT,APARTMENT,,BUY_REGULAR,1,54.0,None,None,0,1,None,None,None,,,0,
10235597,Ottenburg,APARTMENT,DUPLEX,357500.0,BUY_REGULAR,2,99.0,0,None,0,1,12,None,None,None,,0,
10024185,NIMY,APARTMENT,APARTMENT,,BUY_REGULAR,2,87.0,0,None,0,None,None,None,None,None,4,None,
10270287,Woluwe-Saint-Lambert,HOUSE,HOUSE,498000.0,BUY_REGULAR,3,125.0,1,None,0,1,15,1,80,145,2,0,GOOD
7892476,Los Alcazares,HOUSE,VILLA,442000.0,BUY_REGULAR,3,121.0,None,None,0,1,40,None,None,263,4,1,AS_NEW
10291714,Bonheiden,HOUSE,APARTMENT_BLOCK,465000.0,BUY_REGULAR,3,331.0,0,None,0,None,None,1,None,1044,4,None,TO_BE_DONE_UP
9086309,Saint-Ghislain,APARTMENT,APARTMENT,225000.0,BUY_REGULAR,2,90.0,None,None,0,1,4,None,None,None,,None,AS_NEW
10076791,Werchter,APARTMENT,APARTMENT,,BUY_REGULAR,2,90.0,0,None,0,1,10,None,None,,,None,
9764879,Tournai,APARTMENT,APARTMENT,165000.0,BUY_REGULAR,1,63.0,0,None,0,1,5,None,None,None,,None,AS_NEW
10261197,Sint-Idesbald,APARTMENT,APARTMENT,99000.0,BUY_REGULAR,1,34.0,None,None,0,None,None,None,None,,,0,AS_NEW
9934899,La Rochelle,HOUSE,HOUSE,950000.0,BUY_REGULAR,3,210.0,None,None,0,None,None,None,None,420,None,0,None
10290830,Meerle,APARTMENT,GROUND_FLOOR,287000.0,BUY_REGULAR,2,82.0,0,None,0,1,7,None,None,,,None,
10263488,Beersel,APARTMENT,SERVICE_FLAT,150000.0,BUY_REGULAR,1,47.0,None,None,0,1,22,None,None,None,2,0,GOOD
10255902,Brussels City,APARTMENT,APARTMENT,365000.0,BUY_REGULAR,2,97.0,0,None,0,1,9,None,None,None,4,0,AS_NEW
9552265,Forest,HOUSE,HOUSE,350239.0,BUY_REGULAR,2,209.0,0,None,0,None,None,1,450,0,3,None,
8230479,Halle,HOUSE,HOUSE,,BUY_REGULAR,0,,None,None,0,None,None,None,None,0,None,0,None
10310526,Anderlecht,APARTMENT,APARTMENT,291000.0,BUY_REGULAR,2,86.0,0,None,0,1,11,None,None,None,4,None,
10272763,Buggenhout,HOUSE,MIXED_USE_BUILDING,585000.0,BUY_REGULAR,7,380.0,0,None,0,1,None,None,None,1366,3,0,
7646152,Luingne,APARTMENT,APARTMENT,,BUY_REGULAR,2,119.0,0,None,0,1,8,None,None,None,,0,AS_NEW
10304222,Lede,APARTMENT,PENTHOUSE,290000.0,BUY_REGULAR,2,102.0,None,None,0,1,16,None,None,,2,None,
10124976,Liège,HOUSE,HOUSE,399000.0,BUY_REGULAR,5,,None,None,0,None,None,None,None,0,2,None,GOOD
9553798,Gent,APARTMENT,APARTMENT,405951.0,BUY_REGULAR,2,93.0,1,None,0,1,20,None,None,,None,None,None
9770885,Sint-Michiels,HOUSE,HOUSE,198000.0,BUY_REGULAR,0,23.0,None,None,0,None,None,None,None,23,,0,GOOD
10255008,Charleroi,APARTMENT,APARTMENT,110000.0,BUY_REGULAR,2,111.0,0,None,0,None,None,None,None,,4,0,GOOD
7092847,Tienen,HOUSE,HOUSE,,BUY_REGULAR,3,229.0,0,None,0,1,None,None,None,17852,4,None,GOOD
7976932,Grivegnée,APARTMENT,APARTMENT,,BUY_REGULAR,2,87.0,None,None,0,1,9,None,None,None,2,None,
10001289,Oupeye,APARTMENT,GROUND_FLOOR,245910.0,BUY_REGULAR,2,100.0,None,None,0,1,13,1,52,None,2,None,AS_NEW
10242849,Uccle,APARTMENT,APARTMENT,215000.0,BUY_REGULAR,1,70.0,0,None,0,1,12,None,None,None,1,None,GOOD
9715950,Monceau-sur-Sambre,HOUSE,MANSION,,BUY_REGULAR,3,,0,None,0,1,None,None,None,80,3,None,GOOD
10132340,Beerse,HOUSE,FARMHOUSE,749000.0,BUY_REGULAR,4,270.0,None,None,0,None,None,None,None,32694,4,None,TO_RENOVATE
10144911,Drongen,HOUSE,HOUSE,420000.0,BUY_REGULAR,3,176.0,None,None,0,1,None,1,None,356,,0,AS_NEW
10073119,Nasbinals,HOUSE,HOUSE,990000.0,BUY_REGULAR,12,782.0,None,None,0,None,None,None,None,1853,None,0,None
10131395,Geraardsbergen,APARTMENT,APARTMENT,249500.0,BUY_REGULAR,2,,None,None,0,None,None,None,None,None,3,None,AS_NEW
10307145,LA GROISE,HOUSE,HOUSE,199900.0,BUY_REGULAR,3,135.0,None,None,0,None,None,1,None,2238,None,0,None
10064348,Borgloon,APARTMENT,PENTHOUSE,294000.0,BUY_REGULAR,2,,0,None,0,None,None,None,None,None,2,None,AS_NEW
9170789,Laakdal,APARTMENT,APARTMENT,,BUY_REGULAR,2,130.0,0,None,0,None,None,1,None,,,0,AS_NEW
9702833,Mons,APARTMENT,APARTMENT,,BUY_REGULAR,2,90.0,0,None,0,1,5,None,None,None,,None,AS_NEW
10133782,Merbes-le-Château,HOUSE,MANSION,260000.0,BUY_REGULAR,3,196.0,0,None,0,1,45,1,680,668,3,0,GOOD
9565898,Liège,APARTMENT,APARTMENT,,BUY_REGULAR,2,91.0,0,None,0,None,None,None,None,None,,0,GOOD
10168456,WASMUEL,HOUSE,HOUSE,270000.0,BUY_REGULAR,3,147.0,None,None,0,None,None,None,None,577,3,None,
10175307,Kortrijk,APARTMENT,SERVICE_FLAT,249000.0,BUY_REGULAR,1,54.0,1,None,0,1,8,None,None,,,0,AS_NEW
10187982,Liege,APARTMENT,APARTMENT,,BUY_REGULAR,2,81.0,None,None,0,1,11,None,None,None,,None,AS_NEW
9738789,Rumst,APARTMENT,APARTMENT,291392.0,BUY_REGULAR,2,95.0,1,None,0,1,23,1,40,,,0,
9286873,Waremme,APARTMENT,APARTMENT,,BUY_REGULAR,2,90.0,0,None,0,1,14,None,None,None,4,None,
10300965,Malmedy,HOUSE,HOUSE,519000.0,BUY_REGULAR,2,99.0,0,None,1,1,10,1,None,44666,4,1,GOOD
10310907,SINT-STEVENS-WOLUWE,APARTMENT,FLAT_STUDIO,159995.0,BUY_REGULAR,0,32.0,0,None,0,1,5,None,None,,,None,TO_BE_DONE_UP
9441208,Houthulst,HOUSE,HOUSE,,BUY_REGULAR,3,132.0,1,None,0,None,None,1,None,0,,0,AS_NEW
10260167,Gent,APARTMENT,APARTMENT,395000.0,BUY_REGULAR,3,152.0,None,None,0,1,None,None,None,None,2,0,AS_NEW
10296205,Muizen,HOUSE,HOUSE,413400.0,BUY_REGULAR,3,124.0,0,None,0,None,None,1,None,124,,0,
9577303,Willebroek,HOUSE,APARTMENT_BLOCK,350000.0,BUY_REGULAR,2,,0,None,0,None,None,None,None,0,,0,JUST_RENOVATED
9984292,Ardooie,APARTMENT,APARTMENT,,BUY_REGULAR,2,88.0,None,None,0,None,None,None,None,None,2,0,GOOD
10296051,Grobbendonk,APARTMENT,APARTMENT,,BUY_REGULAR,2,107.0,0,None,0,1,14,1,130,,2,None,JUST_RENOVATED
9543725,Harelbeke,APARTMENT,APARTMENT,,BUY_REGULAR,1,73.0,None,None,0,1,5,None,None,,4,0,GOOD
8510083,Hooglede,HOUSE,HOUSE,291500.0,BUY_REGULAR,3,,None,None,0,None,None,1,None,252,3,0,GOOD
10082404,Brasschaat,APARTMENT,APARTMENT,,BUY_REGULAR,2,83.0,None,None,0,None,None,None,None,None,None,None,None
10171290,Oosterzele,HOUSE,HOUSE,,BUY_REGULAR,3,168.0,0,None,0,1,None,1,None,351,3,0,AS_NEW
9523537,Mol,APARTMENT,APARTMENT,,BUY_REGULAR,2,97.0,0,None,0,1,33,1,None,,2,None,
7795622,Vottem,HOUSE,HOUSE,,BUY_REGULAR,4,120.0,0,None,0,1,20,1,295,372,3,None,AS_NEW
10285039,Forest,APARTMENT,APARTMENT,299100.0,BUY_REGULAR,2,92.0,None,None,0,None,None,1,1,None,2,None,
10306075,POLLEUR,HOUSE,HOUSE,295000.0,BUY_REGULAR,6,307.0,None,None,0,None,None,1,251,575,3,None,TO_RENOVATE
10274061,Mechelen,APARTMENT,DUPLEX,474000.0,BUY_REGULAR,2,230.0,0,None,1,1,32,None,None,,3,None,AS_NEW
10252227,Tienen,APARTMENT,APARTMENT,265000.0,BUY_REGULAR,2,110.0,0,None,0,1,4,None,None,None,2,0,GOOD
10109310,Ninove,HOUSE,HOUSE,619476.0,BUY_REGULAR,3,200.0,1,None,0,None,None,None,None,616,None,0,None
10058723,Knokke-Zoute,APARTMENT,APARTMENT,,BUY_REGULAR,4,132.0,None,None,0,1,None,None,None,,,0,TO_BE_DONE_UP
10169917,Ninove,HOUSE,HOUSE,489000.0,BUY_REGULAR,4,198.0,0,None,0,1,28,1,220,464,,0,GOOD
10226545,GELRODE,APARTMENT,APARTMENT,,BUY_REGULAR,3,118.0,1,None,0,1,22,None,None,,4,None,
10286035,Berchem,APARTMENT,APARTMENT,349000.0,BUY_REGULAR,3,130.0,0,None,0,1,30,None,None,,2,None,GOOD
9539477,Wavre,APARTMENT,GROUND_FLOOR,,BUY_REGULAR,2,84.0,0,None,0,1,15,1,30,,,0,
8877612,Rekkem,HOUSE,HOUSE,,BUY_REGULAR,3,,None,None,0,1,None,None,None,217,2,None,GOOD
9993617,Kortenberg,APARTMENT,APARTMENT,,BUY_REGULAR,2,93.0,0,None,0,1,13,None,None,,,0,
10146797,MONTZEN,HOUSE,VILLA,385000.0,BUY_REGULAR,3,156.0,1,None,0,1,50,1,900,1000,4,None,AS_NEW
10265119,Ixelles,APARTMENT,GROUND_FLOOR,560000.0,BUY_REGULAR,3,110.0,0,None,0,1,40,None,None,None,2,0,AS_NEW
10246068,Beringen,HOUSE,HOUSE,268000.0,BUY_REGULAR,4,182.0,0,None,0,1,None,1,157,271,2,None,AS_NEW
9998277,Artemis,HOUSE,HOUSE,250000.0,BUY_REGULAR,5,205.0,None,None,1,None,None,1,140,0,,0,AS_NEW
9838073,Vichte,APARTMENT,APARTMENT,,BUY_REGULAR,3,135.0,None,None,0,1,58,None,None,,2,0,
10281625,Wenduine,APARTMENT,APARTMENT,595000.0,BUY_REGULAR,3,146.0,0,None,0,1,13,None,None,,2,0,
10175827,Maaseik,HOUSE,HOUSE,370000.0,BUY_REGULAR,3,163.0,0,None,0,1,None,1,None,414,3,0,GOOD
9698473,Braine-le-Comte,HOUSE,HOUSE,150000.0,BUY_REGULAR,2,95.0,0,None,0,None,None,None,None,50,2,0,GOOD
9764909,Tournai,APARTMENT,APARTMENT,215000.0,BUY_REGULAR,2,81.0,0,None,0,1,13,None,None,None,,None,AS_NEW
9274823,Temse,APARTMENT,GROUND_FLOOR,,BUY_REGULAR,2,97.0,0,None,0,1,47,1,99,,2,None,
9557058,Antwerp,APARTMENT,APARTMENT,,BUY_REGULAR,1,35.0,0,None,0,None,None,None,None,,,0,AS_NEW
9200113,Oostende,APARTMENT,APARTMENT,,BUY_REGULAR,1,60.0,None,None,0,1,None,None,None,,None,None,None
10122916,Wichelen,HOUSE,HOUSE,,BUY_REGULAR,1,70.0,None,None,0,None,None,1,None,900,4,0,
10207328,Virton,HOUSE,HOUSE,290000.0,BUY_REGULAR,4,,None,None,0,None,None,None,None,340,4,None,JUST_RENOVATED
9983440,Le Roeulx,HOUSE,HOUSE,,BUY_REGULAR,2,110.0,0,None,0,None,None,None,None,300,2,0,TO_RENOVATE
9415720,Londerzeel,HOUSE,HOUSE,,BUY_REGULAR,3,121.0,None,None,0,1,10,1,23,0,3,None,AS_NEW
7787349,Oudenaarde,HOUSE,HOUSE,,BUY_REGULAR,3,150.0,0,None,0,1,30,1,753,753,,0,AS_NEW
10257629,Molenbeek-Saint-Jean,APARTMENT,APARTMENT,250000.0,BUY_REGULAR,2,75.0,0,None,0,1,None,1,30,None,2,0,GOOD
8460659,Kemzeke,HOUSE,HOUSE,,BUY_REGULAR,4,168.0,0,None,0,None,None,1,None,384,3,None,
9248754,Antwerp,APARTMENT,APARTMENT,,BUY_REGULAR,3,156.0,None,None,0,None,None,None,None,None,,0,AS_NEW
10234668,Oostende,APARTMENT,APARTMENT,825000.0,BUY_REGULAR,3,117.0,1,None,0,1,32,None,None,,,None,
9682476,marbella,HOUSE,VILLA,2184500.0,BUY_REGULAR,4,396.0,None,None,0,1,None,None,None,1550,,1,
10079819,Knokke,HOUSE,HOUSE,2175000.0,BUY_REGULAR,4,255.0,0,None,0,1,None,1,None,587,4,0,
10306157,Vilvoorde,APARTMENT,APARTMENT,211900.0,BUY_REGULAR,1,66.0,0,None,0,1,6,None,None,None,2,0,
10066462,Grimminge,HOUSE,HOUSE,304500.0,BUY_REGULAR,3,,None,None,0,None,None,1,None,494,,0,
10129903,Zwijndrecht,HOUSE,VILLA,1250000.0,BUY_REGULAR,5,447.0,None,None,0,1,None,None,None,5667,,1,
9850066,Ottignies-Louvain-la-Neuve Louvain-la-Neuve,APARTMENT,APARTMENT,344000.0,BUY_REGULAR,2,89.0,None,None,0,1,11,None,None,None,,None,AS_NEW
9714848,Tournai,HOUSE,HOUSE,,BUY_REGULAR,2,120.0,0,None,0,None,None,None,None,0,2,None,TO_RENOVATE
10282022,Ruddervoorde,HOUSE,HOUSE,299000.0,BUY_REGULAR,4,213.0,None,None,0,None,None,1,None,1458,,0,TO_RENOVATE
9504708,Pottes,HOUSE,HOUSE,,BUY_REGULAR,3,345.0,0,None,0,1,15,1,9253,9253,,0,AS_NEW
10255994,Brussels City,APARTMENT,APARTMENT,,BUY_REGULAR,1,69.0,0,None,0,1,8,None,None,None,4,0,AS_NEW
10177460,Sint-Lievens-Houtem,HOUSE,HOUSE,,BUY_REGULAR,3,216.0,0,None,0,None,None,1,None,143,,0,AS_NEW
8448685,Sint-jans-molenbeek,APARTMENT,APARTMENT,,BUY_REGULAR,3,99.0,None,None,0,1,5,None,None,None,4,0,AS_NEW
10259692,Braine-l'Alleud,APARTMENT,PENTHOUSE,439500.0,BUY_REGULAR,2,103.0,1,None,0,1,19,None,None,,3,0,AS_NEW
9857825,Aarschot,APARTMENT,DUPLEX,305000.0,BUY_REGULAR,2,,None,None,0,1,None,None,None,,,None,AS_NEW
10231170,Oostende,APARTMENT,APARTMENT,220000.0,BUY_REGULAR,2,65.0,0,None,0,1,10,None,None,,2,0,AS_NEW
9444734,Yvoir Godinne,HOUSE,HOUSE,,BUY_REGULAR,4,250.0,None,None,0,1,12,None,None,1000,4,None,
10290862,Sint-Kruis,APARTMENT,APARTMENT,330000.0,BUY_REGULAR,2,96.0,None,None,0,None,None,None,None,None,4,0,GOOD
10159648,Septon,HOUSE,HOUSE,395000.0,BUY_REGULAR,5,200.0,0,None,1,None,None,None,None,941,4,0,GOOD
10132680,COURT-SAINT-ÉTIENNE,HOUSE,EXCEPTIONAL_PROPERTY,,BUY_REGULAR,6,250.0,0,None,1,1,None,1,None,1252,4,None,GOOD
10287110,Limelette,APARTMENT,APARTMENT,175000.0,BUY_REGULAR,1,64.0,1,None,0,1,5,None,None,,,None,
8448319,Aalter,APARTMENT,APARTMENT,265500.0,BUY_REGULAR,2,89.0,None,None,0,1,25,None,None,None,4,0,AS_NEW
10085897,Antwerp,APARTMENT,TRIPLEX,450000.0,BUY_REGULAR,3,117.0,0,None,0,None,None,None,None,None,2,None,AS_NEW
8917212,Libin,HOUSE,HOUSE,,BUY_REGULAR,4,250.0,0,None,0,1,50,1,2300,2485,4,None,GOOD
9783591,Costa Adeje,APARTMENT,FLAT_STUDIO,144000.0,BUY_REGULAR,1,34.0,0,None,0,1,10,None,None,None,2,1,GOOD
10170540,Roux,APARTMENT,APARTMENT,59000.0,BUY_REGULAR,1,,None,None,0,None,None,None,None,,2,None,GOOD
10194600,Ath,APARTMENT,APARTMENT,221800.0,BUY_REGULAR,2,83.0,0,None,0,1,15,1,22,None,,None,
9830582,Wijgmaal,APARTMENT,PENTHOUSE,,BUY_REGULAR,2,179.0,1,None,1,1,61,None,None,None,,None,
9780337,Mouscron,APARTMENT,APARTMENT,95000.0,BUY_REGULAR,1,46.0,0,None,0,None,None,None,None,None,,None,JUST_RENOVATED
9506815,Ronse,APARTMENT,APARTMENT,,BUY_REGULAR,1,70.0,None,None,0,1,None,None,None,,,0,
10267015,Rekem,APARTMENT,GROUND_FLOOR,210000.0,BUY_REGULAR,2,105.0,None,None,0,None,None,None,None,,,0,AS_NEW
9903826,Roeselare,APARTMENT,APARTMENT,,BUY_REGULAR,1,70.0,None,None,0,1,7,None,None,None,4,0,GOOD
9957453,Gavere,HOUSE,HOUSE,,BUY_REGULAR,3,195.0,0,None,0,None,None,1,None,1503,4,0,
10244753,NEEROETEREN,HOUSE,MIXED_USE_BUILDING,325000.0,BUY_REGULAR,4,238.0,0,None,0,1,None,None,None,449,2,None,TO_BE_DONE_UP
9643116,Evere,APARTMENT,APARTMENT,,BUY_REGULAR,2,89.0,None,None,0,1,27,1,None,None,,0,
10308753,Wijgmaal,HOUSE,APARTMENT_BLOCK,529000.0,BUY_REGULAR,5,,0,None,0,None,None,1,None,180,2,0,GOOD
9595248,Izegem,APARTMENT,APARTMENT,,BUY_REGULAR,2,102.0,None,None,0,1,21,1,None,,,0,
10197366,Reninge,HOUSE,HOUSE,360000.0,BUY_REGULAR,3,240.0,1,None,0,None,None,1,None,485,3,0,GOOD
10264531,Aywaille,HOUSE,HOUSE,149000.0,BUY_REGULAR,3,163.0,0,None,0,1,None,None,None,615,3,0,TO_BE_DONE_UP
9805900,Ruiselede,HOUSE,HOUSE,,BUY_REGULAR,3,158.0,0,None,0,1,None,None,None,408,,0,AS_NEW
9762535,Temse,APARTMENT,APARTMENT,337000.0,BUY_REGULAR,3,110.0,None,None,0,1,52,None,None,,,None,
10125674,Zwijndrecht,APARTMENT,APARTMENT,327540.0,BUY_REGULAR,2,88.0,None,None,0,1,None,1,None,,,0,
10256296,Marche-en-Famenne,HOUSE,APARTMENT_BLOCK,625000.0,BUY_REGULAR,0,,0,None,0,None,None,None,None,5500,None,None,None
